seqnames	strand	qwidth	start	end	width	nbrJunctions	read	flag	rname	pos	mapq	NM	nbrM	nbrI	nbrD	nbrN	nbrS	nbrH	nbrP	nbrX	readLength	alignedLength	nbrPrimaryAlignments	nbrSecondaryAlignments	nbrSupplementaryAlignments
ENST00000374317.2	+	697	8338	8436	99	0	ee5ce13a-a7b0-44ab-978d-911c3a91a694	256	ENST00000374317.2	8338	0	10	98	2	1	0	597	0	0	0	697	100	1	3	0
ENST00000374317.2	+	830	8338	8430	93	0	16f092d0-0f7c-42de-b3b5-6ef634a4b7c8	256	ENST00000374317.2	8338	0	15	92	3	1	0	735	0	0	0	830	95	1	13	0
ENST00000374317.2	+	1260	8338	8613	276	0	d1d76d29-07f6-4e6b-a53d-70661886fdd7	0	ENST00000374317.2	8338	0	73	249	10	27	0	1001	0	0	0	1260	259	1	2	0
ENST00000374317.2	-	2054	8338	8711	374	0	ebd024db-d3b0-47c5-9801-5042e7a003e4	272	ENST00000374317.2	8338	0	106	328	16	46	0	1710	0	0	0	2054	344	1	13	0
ENST00000374317.2	+	1001	8339	8425	87	0	297aab1d-586b-47c2-b654-c8bc4ef7f1ce	256	ENST00000374317.2	8339	0	14	86	2	1	0	913	0	0	0	1001	88	1	35	0
ENST00000374317.2	+	1771	8354	8577	224	0	11356fa7-3637-4b00-a5f1-e54e2f57e655	256	ENST00000374317.2	8354	0	56	197	1	27	0	1573	0	0	0	1771	198	1	26	1
ENST00000374317.2	+	1417	8364	8712	349	0	ccde7139-ab48-4db6-8baf-ad6991da96c5	256	ENST00000374317.2	8364	0	87	317	18	32	0	1082	0	0	0	1417	335	1	10	0
ENST00000374317.2	+	1254	8437	8711	275	0	2beec112-d645-495c-bd46-96f0244c8453	256	ENST00000374317.2	8437	0	59	261	7	14	0	986	0	0	0	1254	268	1	15	0
ENST00000374317.2	-	1980	8437	8710	274	0	395ca95a-9e43-46b8-96f4-b0c67513ee4e	272	ENST00000374317.2	8437	0	75	252	19	22	0	1709	0	0	0	1980	271	1	31	1
ENST00000374317.2	-	1094	8486	8702	217	0	6e82ef23-a372-4d33-8c8a-6480eac30cd5	272	ENST00000374317.2	8486	0	56	209	18	8	0	867	0	0	0	1094	227	1	4	0
ENST00000374317.2	+	728	8543	8711	169	0	b3d63350-cde3-491c-b797-eb3d0eee39c8	256	ENST00000374317.2	8543	0	34	158	4	11	0	566	0	0	0	728	162	1	33	1
ENST00000374317.2	+	764	8544	8713	170	0	f65dd107-66ae-4952-9648-40993dfd0341	256	ENST00000374317.2	8544	0	41	163	7	7	0	594	0	0	0	764	170	1	22	0
ENST00000374317.2	-	612	8547	8712	166	0	c5ab7489-d8c5-4898-8b10-fea4a4baa39b	272	ENST00000374317.2	8547	0	39	158	8	8	0	446	0	0	0	612	166	1	36	0
ENST00000374317.2	-	1107	8548	8711	164	0	3c309ad0-645b-470e-b8a3-c49450d79f67	272	ENST00000374317.2	8548	0	40	158	7	6	0	942	0	0	0	1107	165	1	48	1
ENST00000374317.2	+	1461	8549	8711	163	0	1228a009-ee67-4ac9-b05a-2f0ed606d26d	256	ENST00000374317.2	8549	0	41	159	12	4	0	1290	0	0	0	1461	171	1	15	0
ENST00000374317.2	+	1377	8648	8710	63	0	388e321e-35da-41f5-ada9-66dcefa2f525	256	ENST00000374317.2	8648	0	7	61	2	2	0	1314	0	0	0	1377	63	1	16	0
ENST00000374314.6	-	772	8317	8670	354	0	ac25f7fb-9504-4d75-ae8c-b8cd1158ee90	272	ENST00000374314.6	8317	0	88	321	19	33	0	432	0	0	0	772	340	1	14	0
ENST00000374314.6	+	1557	8322	8612	291	0	3d0cd265-7be9-4805-a1fd-8c9ad1509c7e	256	ENST00000374314.6	8322	0	89	247	19	44	0	1291	0	0	0	1557	266	1	9	0
ENST00000374314.6	+	2153	8324	8441	118	0	3f2ee416-fdfc-4311-aba2-6b24b1eda767	256	ENST00000374314.6	8324	0	17	113	4	5	0	2036	0	0	0	2153	117	1	5	1
ENST00000374314.6	+	2845	8324	8716	393	0	48952ae0-e3a0-409e-996e-366b0d7a43e2	256	ENST00000374314.6	8324	0	101	353	16	40	0	2476	0	0	0	2845	369	1	26	0
ENST00000374314.6	-	2218	8324	8716	393	0	ab74fdad-737f-49d7-aaa8-3ee41d1bdacf	16	ENST00000374314.6	8324	0	105	350	17	43	0	1851	0	0	0	2218	367	1	10	0
ENST00000374314.6	+	687	8325	8601	277	0	776fd931-be53-4d86-a015-bb8d2794a487	256	ENST00000374314.6	8325	0	73	238	9	39	0	440	0	0	0	687	247	1	13	0
ENST00000374314.6	+	575	8325	8676	352	0	c321a0c1-8b4d-40bb-9ffb-5f8b47447b17	256	ENST00000374314.6	8325	0	100	313	7	39	0	255	0	0	0	575	320	1	22	0
ENST00000374314.6	+	2662	8325	8719	395	0	f6ab857e-32fe-49aa-af96-b69cdfd565a6	256	ENST00000374314.6	8325	0	105	347	18	48	0	2297	0	0	0	2662	365	1	16	2
ENST00000374314.6	+	847	8325	8612	288	0	bc048f8b-9b4a-4230-b8a2-3d411fff6700	256	ENST00000374314.6	8325	0	74	250	9	38	0	588	0	0	0	847	259	1	23	0
ENST00000374314.6	+	800	8325	8716	392	0	6a08dce5-621b-4657-ab77-1e11fa4439df	256	ENST00000374314.6	8325	0	107	347	28	45	0	425	0	0	0	800	375	1	56	0
ENST00000374314.6	+	952	8325	8566	242	0	256f654c-6cfb-44a9-ab83-472c1636d95c	256	ENST00000374314.6	8325	0	68	208	9	34	0	735	0	0	0	952	217	1	14	0
ENST00000374314.6	-	1200	8325	8716	392	0	7d4f5365-0d1e-43ee-8c1c-a2086624a07c	272	ENST00000374314.6	8325	0	115	350	28	42	0	822	0	0	0	1200	378	1	7	0
ENST00000374314.6	-	824	8325	8440	116	0	1959e60e-5878-40fe-95c7-aa9d1c1160e0	272	ENST00000374314.6	8325	0	16	113	6	3	0	705	0	0	0	824	119	1	10	0
ENST00000374314.6	-	897	8325	8633	309	0	69078267-15a6-4bd2-a316-44150e3f0d49	272	ENST00000374314.6	8325	0	85	280	11	29	0	606	0	0	0	897	291	1	3	0
ENST00000374314.6	-	634	8325	8716	392	0	65ff7444-55ef-43ae-bdbc-0bdc2854a3f7	272	ENST00000374314.6	8325	0	106	351	11	41	0	272	0	0	0	634	362	1	14	0
ENST00000374314.6	-	989	8325	8630	306	0	78240169-eb14-4bbe-8919-6cbede20f101	272	ENST00000374314.6	8325	0	76	277	10	29	0	702	0	0	0	989	287	1	21	1
ENST00000374314.6	-	1328	8325	8701	377	0	4b23dc51-bece-49e6-9b9d-909c9e068737	272	ENST00000374314.6	8325	0	98	345	17	32	0	966	0	0	0	1328	362	1	15	0
ENST00000374314.6	-	95	8325	8416	92	0	3916dbc7-e22f-4e2d-9e56-1a0c4d144e5d	2064	ENST00000374314.6	8325	0	13	90	5	2	0	0	1399	0	0	1494	95	1	7	2
ENST00000374314.6	-	1741	8325	8716	392	0	5d57699e-de7d-429b-b921-8852f390eaef	272	ENST00000374314.6	8325	0	108	339	8	53	0	1394	0	0	0	1741	347	1	20	1
ENST00000374314.6	+	559	8326	8633	308	0	cdec95e1-1ee9-4f12-8ce4-969adef8d687	256	ENST00000374314.6	8326	0	78	277	13	31	0	269	0	0	0	559	290	1	24	0
ENST00000374314.6	-	1788	8327	8712	386	0	51c4b8fb-21f7-4074-925f-fc6026fce3ce	272	ENST00000374314.6	8327	0	103	348	16	38	0	1424	0	0	0	1788	364	1	15	0
ENST00000374314.6	+	1566	8328	8708	381	0	38cc6fb0-76a0-4361-85a5-223f632a3c08	256	ENST00000374314.6	8328	0	116	330	22	51	0	1214	0	0	0	1566	352	1	41	0
ENST00000374314.6	+	1891	8330	8520	191	0	614b500c-9c79-4f87-ab97-ee7408d8fb89	0	ENST00000374314.6	8330	0	53	159	0	32	0	1732	0	0	0	1891	159	1	7	1
ENST00000374314.6	-	1016	8335	8627	293	0	6c37a72f-1eea-4f53-88ef-2a92925f1202	272	ENST00000374314.6	8335	0	91	251	17	42	0	748	0	0	0	1016	268	1	35	0
ENST00000374314.6	-	671	8335	8716	382	0	b4f1bc0b-02bb-464e-a10b-9e13a4570949	272	ENST00000374314.6	8335	0	119	329	16	53	0	326	0	0	0	671	345	1	36	0
ENST00000374314.6	-	443	8335	8586	252	0	28862be9-c9a1-4ffa-85fe-7f967eef0561	272	ENST00000374314.6	8335	0	69	215	6	37	0	222	0	0	0	443	221	1	18	0
ENST00000374314.6	+	1498	8336	8713	378	0	a0c77464-a31e-4609-8deb-b627a31c83cc	256	ENST00000374314.6	8336	0	77	349	9	29	0	1140	0	0	0	1498	358	1	14	0
ENST00000374314.6	+	1438	8336	8716	381	0	f697bc99-3009-415a-b718-ecd58cb5b013	256	ENST00000374314.6	8336	0	107	346	25	35	0	1067	0	0	0	1438	371	1	31	0
ENST00000374314.6	+	541	8336	8630	295	0	888c4abc-6b5e-45b1-bed2-79576efd45f3	256	ENST00000374314.6	8336	0	83	268	16	27	0	257	0	0	0	541	284	1	39	0
ENST00000374314.6	-	1060	8338	8714	377	0	c45873e0-06a1-4a22-9811-3a0e0a4687e7	272	ENST00000374314.6	8338	0	115	327	15	50	0	718	0	0	0	1060	342	1	13	0
ENST00000374314.6	-	2135	8341	8441	101	0	e4d1d68b-9cf3-4e61-b8df-0a3199fcf4e5	272	ENST00000374314.6	8341	0	13	100	1	1	0	2034	0	0	0	2135	101	1	16	0
ENST00000374314.6	+	720	8343	8469	127	0	273552a7-01b7-4761-8f0a-42273ac807c5	256	ENST00000374314.6	8343	0	28	125	7	2	0	588	0	0	0	720	132	1	6	0
ENST00000374314.6	+	1260	8343	8716	374	0	45801c3f-0bde-4d8e-b676-ee012f43e545	256	ENST00000374314.6	8343	0	120	315	21	59	0	924	0	0	0	1260	336	1	44	0
ENST00000374314.6	+	1140	8343	8430	88	0	6aee5064-eeca-42c8-a947-b116bb674fc3	256	ENST00000374314.6	8343	0	11	86	1	2	0	1053	0	0	0	1140	87	1	10	0
ENST00000374314.6	+	697	8343	8441	99	0	ee5ce13a-a7b0-44ab-978d-911c3a91a694	0	ENST00000374314.6	8343	0	10	98	2	1	0	597	0	0	0	697	100	1	3	0
ENST00000374314.6	+	830	8343	8435	93	0	16f092d0-0f7c-42de-b3b5-6ef634a4b7c8	256	ENST00000374314.6	8343	0	15	92	3	1	0	735	0	0	0	830	95	1	13	0
ENST00000374314.6	+	1260	8343	8618	276	0	d1d76d29-07f6-4e6b-a53d-70661886fdd7	256	ENST00000374314.6	8343	0	73	249	10	27	0	1001	0	0	0	1260	259	1	2	0
ENST00000374314.6	-	2054	8343	8716	374	0	ebd024db-d3b0-47c5-9801-5042e7a003e4	272	ENST00000374314.6	8343	0	106	328	16	46	0	1710	0	0	0	2054	344	1	13	0
ENST00000374314.6	+	1001	8344	8430	87	0	297aab1d-586b-47c2-b654-c8bc4ef7f1ce	256	ENST00000374314.6	8344	0	14	86	2	1	0	913	0	0	0	1001	88	1	35	0
ENST00000374314.6	+	1771	8359	8582	224	0	11356fa7-3637-4b00-a5f1-e54e2f57e655	256	ENST00000374314.6	8359	0	56	197	1	27	0	1573	0	0	0	1771	198	1	26	1
ENST00000374314.6	+	1417	8369	8717	349	0	ccde7139-ab48-4db6-8baf-ad6991da96c5	256	ENST00000374314.6	8369	0	87	317	18	32	0	1082	0	0	0	1417	335	1	10	0
ENST00000374314.6	+	1254	8442	8716	275	0	2beec112-d645-495c-bd46-96f0244c8453	256	ENST00000374314.6	8442	0	59	261	7	14	0	986	0	0	0	1254	268	1	15	0
ENST00000374314.6	-	1980	8442	8715	274	0	395ca95a-9e43-46b8-96f4-b0c67513ee4e	272	ENST00000374314.6	8442	0	75	252	19	22	0	1709	0	0	0	1980	271	1	31	1
ENST00000374314.6	-	1094	8491	8707	217	0	6e82ef23-a372-4d33-8c8a-6480eac30cd5	272	ENST00000374314.6	8491	0	56	209	18	8	0	867	0	0	0	1094	227	1	4	0
ENST00000374314.6	+	728	8548	8716	169	0	b3d63350-cde3-491c-b797-eb3d0eee39c8	256	ENST00000374314.6	8548	0	34	158	4	11	0	566	0	0	0	728	162	1	33	1
ENST00000374314.6	+	764	8549	8718	170	0	f65dd107-66ae-4952-9648-40993dfd0341	256	ENST00000374314.6	8549	0	41	163	7	7	0	594	0	0	0	764	170	1	22	0
ENST00000374314.6	-	612	8552	8717	166	0	c5ab7489-d8c5-4898-8b10-fea4a4baa39b	272	ENST00000374314.6	8552	0	39	158	8	8	0	446	0	0	0	612	166	1	36	0
ENST00000374314.6	-	1107	8553	8716	164	0	3c309ad0-645b-470e-b8a3-c49450d79f67	272	ENST00000374314.6	8553	0	40	158	7	6	0	942	0	0	0	1107	165	1	48	1
ENST00000374314.6	+	1461	8554	8716	163	0	1228a009-ee67-4ac9-b05a-2f0ed606d26d	256	ENST00000374314.6	8554	0	41	159	12	4	0	1290	0	0	0	1461	171	1	15	0
ENST00000374314.6	+	1377	8653	8715	63	0	388e321e-35da-41f5-ada9-66dcefa2f525	256	ENST00000374314.6	8653	0	7	61	2	2	0	1314	0	0	0	1377	63	1	16	0
ENST00000481451.1	+	694	7782	8280	499	0	ca1b75c4-f44f-4586-ba63-0d8ab1be11c3	0	ENST00000481451.1	7782	60	59	469	9	30	0	216	0	0	0	694	478	1	0	0
ENST00000446165.2	-	791	4033	4479	447	0	f8f50f84-8f8b-41d8-84ef-61a453b153c2	16	ENST00000446165.2	4033	0	14	444	2	3	0	345	0	0	0	791	446	1	1	0
ENST00000343325.9	-	791	4092	4538	447	0	f8f50f84-8f8b-41d8-84ef-61a453b153c2	272	ENST00000343325.9	4092	0	14	444	2	3	0	345	0	0	0	791	446	1	1	0
ENST00000418908.5	+	1402	218	333	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000418908.5	218	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000339514.8	+	1402	496	611	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000339514.8	496	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000392318.8	+	1402	368	483	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000392318.8	368	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000304164.8	+	1402	229	344	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000304164.8	229	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000438652.5	+	1402	230	345	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	0	ENST00000438652.5	230	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000451437.5	+	1402	535	650	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000451437.5	535	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000471904.1	+	1402	180	295	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000471904.1	180	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000420448.1	+	1402	259	374	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000420448.1	259	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000392316.5	+	1402	147	262	116	0	521d4eee-e1c9-4e4d-8fe8-c01ac1896e70	256	ENST00000392316.5	147	0	8	111	1	5	0	1290	0	0	0	1402	112	1	8	0
ENST00000471770.5	-	970	155	750	596	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000471770.5	155	0	18	586	6	10	0	378	0	0	0	970	592	1	6	0
ENST00000471770.5	+	617	291	736	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000471770.5	291	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000471770.5	+	701	959	1087	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000471770.5	959	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000355749.7	-	970	12	638	627	0	ffb11671-4167-4022-8d23-fb6cfd66b398	16	ENST00000355749.7	12	17	18	617	6	10	0	347	0	0	0	970	623	1	6	0
ENST00000355749.7	+	617	179	624	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000355749.7	179	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000355749.7	+	701	847	975	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000355749.7	847	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000677306.1	+	617	523	968	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000677306.1	523	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000677306.1	+	701	1191	1319	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000677306.1	1191	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000676730.1	+	617	466	911	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000676730.1	466	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000676730.1	+	701	1134	1262	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000676730.1	1134	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000677251.1	+	617	680	1125	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000677251.1	680	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000677251.1	+	701	1348	1476	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000677251.1	1348	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000679163.1	-	970	88	683	596	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000679163.1	88	0	18	586	6	10	0	378	0	0	0	970	592	1	6	0
ENST00000679163.1	+	617	224	669	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000679163.1	224	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000679163.1	+	701	892	1020	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000679163.1	892	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000676614.1	+	617	374	819	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000676614.1	374	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000676614.1	+	701	1042	1170	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000676614.1	1042	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000678090.1	-	970	32	745	714	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000678090.1	32	0	105	617	6	97	0	347	0	0	0	970	623	1	6	0
ENST00000678090.1	+	617	286	731	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000678090.1	286	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000678090.1	+	701	954	1082	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000678090.1	954	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000677264.1	-	970	230	825	596	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000677264.1	230	0	18	586	6	10	0	378	0	0	0	970	592	1	6	0
ENST00000677264.1	+	617	366	811	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000677264.1	366	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000677264.1	+	701	1034	1162	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000677264.1	1034	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000677391.1	+	617	501	946	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000677391.1	501	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000677391.1	+	701	1169	1297	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000677391.1	1169	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000676516.1	+	617	281	726	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000676516.1	281	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000676516.1	+	701	949	1077	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000676516.1	949	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000611607.4	+	617	220	665	446	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	0	ENST00000611607.4	220	0	17	437	3	9	0	177	0	0	0	617	440	1	17	0
ENST00000611607.4	+	701	888	1016	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000611607.4	888	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000618945.4	+	701	816	944	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000618945.4	816	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000678032.1	+	617	5194	5612	419	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000678032.1	5194	0	17	410	3	9	0	204	0	0	0	617	413	1	17	0
ENST00000678032.1	+	701	5835	5963	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	0	ENST00000678032.1	5835	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000492549.6	+	617	4999	5417	419	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000492549.6	4999	0	17	410	3	9	0	204	0	0	0	617	413	1	17	0
ENST00000492549.6	+	701	5640	5768	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000492549.6	5640	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000677134.1	+	701	1010	1138	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000677134.1	1010	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000467117.6	+	701	1202	1330	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000467117.6	1202	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000679052.1	+	617	429	846	418	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000679052.1	429	0	17	409	3	9	0	205	0	0	0	617	412	1	17	0
ENST00000679052.1	+	701	1069	1197	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000679052.1	1069	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000378795.9	-	970	1	651	651	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000378795.9	1	0	45	614	6	37	0	350	0	0	0	970	620	1	6	0
ENST00000378795.9	+	617	165	637	473	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000378795.9	165	0	44	437	3	36	0	177	0	0	0	617	440	1	17	0
ENST00000378795.9	+	701	860	988	129	0	2d01413d-bdaf-4bf1-9ef3-154a4b94c7da	256	ENST00000378795.9	860	0	8	126	1	3	0	574	0	0	0	701	127	1	18	0
ENST00000470123.2	-	970	1	653	653	0	ffb11671-4167-4022-8d23-fb6cfd66b398	272	ENST00000470123.2	1	0	50	611	6	42	0	353	0	0	0	970	617	1	6	0
ENST00000470123.2	+	617	162	639	478	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000470123.2	162	0	49	437	3	41	0	177	0	0	0	617	440	1	17	0
ENST00000459880.1	+	617	149	567	419	0	59a1ae4f-bbed-45ac-922c-aaad1f00fcae	256	ENST00000459880.1	149	0	17	410	3	9	0	204	0	0	0	617	413	1	17	0
ENST00000267984.4	-	683	4197	4699	503	0	4d2c74df-7a55-415f-af38-f20f08475176	16	ENST00000267984.4	4197	60	18	492	6	11	0	185	0	0	0	683	498	1	0	0
ENST00000504831.1	-	714	62	400	339	0	e849e024-eafc-41ff-95fe-05e1e3754a8b	16	ENST00000504831.1	62	60	11	335	5	4	0	374	0	0	0	714	340	1	0	0
ENST00000366956.10	+	886	7441	7947	507	0	b577860e-042d-4264-841d-8417ffff4c2a	0	ENST00000366956.10	7441	60	55	486	14	21	0	386	0	0	0	886	500	1	0	0
ENST00000366956.10	-	468	9022	9322	301	0	c56aa5b9-510a-481a-b0e1-0055b221bc0c	16	ENST00000366956.10	9022	60	41	269	0	32	0	199	0	0	0	468	269	1	0	0
ENST00000491277.1	+	1342	570	1755	1186	0	ce820892-7342-4aff-8c67-490cdfd6cd5f	0	ENST00000491277.1	570	23	93	1149	20	37	0	173	0	0	0	1342	1169	1	0	0
ENST00000474471.7	+	1355	1132	1379	248	0	89a00c9f-aaa1-4403-a7c7-4d28db12d738	256	ENST00000474471.7	1132	0	41	243	5	5	0	1107	0	0	0	1355	248	1	4	0
ENST00000315997.5	+	1355	1175	1422	248	0	89a00c9f-aaa1-4403-a7c7-4d28db12d738	256	ENST00000315997.5	1175	0	41	243	5	5	0	1107	0	0	0	1355	248	1	4	0
ENST00000344595.10	+	994	470	593	124	0	6811f3aa-8231-4e11-8c06-ee413080b74e	256	ENST00000344595.10	470	0	6	124	4	0	0	866	0	0	0	994	128	1	1	0
ENST00000574987.1	+	994	294	417	124	0	6811f3aa-8231-4e11-8c06-ee413080b74e	0	ENST00000574987.1	294	0	6	124	4	0	0	866	0	0	0	994	128	1	1	0
ENST00000394667.8	+	606	9	423	415	0	678e8b3b-6a41-4680-8abe-0cef60a363bc	256	ENST00000394667.8	9	0	43	394	9	21	0	203	0	0	0	606	403	1	4	0
ENST00000502534.5	+	606	16	430	415	0	678e8b3b-6a41-4680-8abe-0cef60a363bc	0	ENST00000502534.5	16	0	43	394	9	21	0	203	0	0	0	606	403	1	4	0
ENST00000394665.5	+	606	123	521	399	0	678e8b3b-6a41-4680-8abe-0cef60a363bc	256	ENST00000394665.5	123	0	42	378	9	21	0	219	0	0	0	606	387	1	4	0
ENST00000506397.5	+	606	147	544	398	0	678e8b3b-6a41-4680-8abe-0cef60a363bc	256	ENST00000506397.5	147	0	42	377	9	21	0	220	0	0	0	606	386	1	4	0
ENST00000394668.2	+	606	57	455	399	0	678e8b3b-6a41-4680-8abe-0cef60a363bc	256	ENST00000394668.2	57	0	42	378	9	21	0	219	0	0	0	606	387	1	4	0
ENST00000610455.4	+	998	720	816	97	0	c00b03b6-1b46-440f-9883-053d6775efbe	256	ENST00000610455.4	720	0	4	97	1	0	0	900	0	0	0	998	98	1	2	1
ENST00000418391.6	+	101	753	852	100	0	c00b03b6-1b46-440f-9883-053d6775efbe	2048	ENST00000418391.6	753	1	4	100	1	0	0	0	897	0	0	998	101	1	2	1
ENST00000562044.1	+	998	437	535	99	0	c00b03b6-1b46-440f-9883-053d6775efbe	256	ENST00000562044.1	437	0	4	99	1	0	0	898	0	0	0	998	100	1	2	1
ENST00000301364.10	+	386	3920	4138	219	0	a0eccf27-e17f-483b-9912-122b359cafdb	0	ENST00000301364.10	3920	1	33	203	3	16	0	180	0	0	0	386	206	1	0	0
ENST00000366998.4	+	2278	1477	1865	389	0	c0456fa3-b1c9-4724-8e1f-8c5b52b85901	0	ENST00000366998.4	1477	59	18	387	4	2	0	1887	0	0	0	2278	391	1	0	0
ENST00000366998.4	+	1216	1477	1745	269	0	d540fbe3-3578-4633-a419-191f09e62c5b	0	ENST00000366998.4	1477	1	20	269	0	0	0	947	0	0	0	1216	269	1	1	0
ENST00000366998.4	+	1819	1482	1794	313	0	88d9712c-3f52-41da-88d0-306e7e017225	256	ENST00000366998.4	1482	0	37	307	5	6	0	1507	0	0	0	1819	312	1	3	0
